nom,coordonnees,num_insee
Montabard,Point(-0.096111111 48.816388888),61283
Montchevrel,Point(0.339166666 48.573055555),61284
Montgaudry,Point(0.401944444 48.406111111),61286
Montilly-sur-Noireau,Point(-0.573333333 48.815),61287
Montmerrei,Point(0.041666666 48.633888888),61288
Mont-Ormel,Point(0.155833333 48.839722222),61289
Montreuil-au-Houlme,Point(-0.263333333 48.686388888),61290
Montreuil-la-Cambe,Point(0.05 48.883055555),61291
Montsecret-Clairefougère,Point(-0.676111111 48.7975),61292
Mortagne-au-Perche,Point(0.547222222 48.520277777),61293
Mortrée (commune déléguée),Point(0.078055555 48.639444444),61294
La Motte-Fouquet,Point(-0.285 48.568055555),61295
Moulins-la-Marche,Point(0.476111111 48.649722222),61297
Moulins-sur-Orne,Point(-0.0725 48.758055555),61298
Moutiers-au-Perche,Point(0.846944444 48.477222222),61300
Neauphe-sous-Essai,Point(0.210555555 48.565555555),61301
Neauphe-sur-Dive,Point(0.095833333 48.848888888),61302
Nécy,Point(-0.115277777 48.832222222),61303
Neuilly-le-Bisson,Point(0.233055555 48.5),61304
Neuville-sur-Touques,Point(0.283611111 48.857777777),61307
Neuvy-au-Houlme,Point(-0.199444444 48.817222222),61308
Perche en Nocé,Point(0.681389 48.379444),61309
Nonant-le-Pin,Point(0.220833333 48.706666666),61310
Occagnes,Point(-0.0725 48.778333333),61314
Ommoy,Point(-0.023055555 48.855277777),61316
Orgères,Point(0.341388888 48.763611111),61317
Origny-le-Roux,Point(0.420277777 48.344722222),61319
Pacé,Point(-0.003888888 48.445555555),61321
Parfondeval,Point(0.506388888 48.481666666),61322
Le Pas-Saint-l'Homer,Point(0.933055555 48.496111111),61323
Passais Villages,Point(-0.7575 48.518611),61324
Perrou,Point(-0.557222222 48.573055555),61326
Pervenchères,Point(0.425555555 48.438333333),61327
Le Pin-au-Haras,Point(0.141944444 48.744722222),61328
Le Pin-la-Garenne,Point(0.546666666 48.442222222),61329
Planches,Point(0.370277777 48.701666666),61330
Le Plantis,Point(0.381388888 48.600833333),61331
Pointel,Point(-0.349722222 48.7),61332
Pontchardon,Point(0.266111111 48.929166666),61333
Pouvrai,Point(0.517777777 48.276666666),61336
Putanges-le-Lac,Point(-0.246944 48.763889),61339
Écouves,Point(0.1025 48.503888888),61341
Rai,Point(0.581111111 48.750277777),61342
Rânes,Point(-0.21 48.640555555),61344
Rânes,Point(-0.21076 48.64051),61344
Rémalard,Point(0.772222222 48.428888888),61345
Rémalard en Perche,Point(0.772222 48.428889),61345
Le Renouard,Point(0.101111111 48.921111111),61346
Résenlieu,Point(0.278888888 48.791666666),61347
Réveillon,Point(0.558888888 48.479444444),61348
Ri,Point(-0.137777777 48.790833333),61349
La Roche-Mabile,Point(-0.051111111 48.489722222),61350
Roiville,Point(0.235277777 48.88),61351
Rônai,Point(-0.136388888 48.813333333),61352
Rouperroux,Point(-0.085555555 48.547777777),61357
Sai,Point(0.025555555 48.743888888),61358
Saint-Agnan-sur-Sarthe,Point(0.426666666 48.61),61360
Saint-André-de-Briouze,Point(-0.328055555 48.729722222),61361
Saint-André-de-Briouze,Point(-0.32806 48.72972),61361
Saint-André-de-Messei,Point(-0.521666666 48.695277777),61362
Saint-Aquilin-de-Corbion,Point(0.514722222 48.635833333),61363
Saint-Aubin-d'Appenai,Point(0.340555555 48.535555555),61365
Saint-Aubin-de-Bonneval,Point(0.379444444 48.940833333),61366
Saint-Aubin-de-Courteraie,Point(0.439444444 48.609722222),61367
Saint-Bômer-les-Forges,Point(-0.633333333 48.643888888),61369
Saint-Brice,Point(-0.641944444 48.558611111),61370
Saint-Brice-sous-Rânes,Point(-0.1925 48.678888888),61371
Saint-Céneri-le-Gérei,Point(-0.052777777 48.38),61372
Sainte-Céronne-lès-Mortagne,Point(0.532777777 48.567777777),61373
Saint-Christophe-de-Chaulieu,Point(-0.819722222 48.746111111),61374
Boischampré,Point(0.008055555 48.665277777),61375
Saint-Clair-de-Halouze,Point(-0.625277777 48.679166666),61376
Saint-Cyr-la-Rosière,Point(0.640277777 48.330555555),61379
Saint-Denis-sur-Huisne,Point(0.542777777 48.468611111),61381
Saint-Denis-sur-Sarthon,Point(-0.050833333 48.456666666),61382
Saint-Ellier-les-Bois,Point(-0.095 48.520277777),61384
Saint-Evroult-de-Montfort,Point(0.309722222 48.808333333),61385
Saint-Evroult-Notre-Dame-du-Bois,Point(0.461666666 48.791388888),61386
Saint-Fraimbault,Point(-0.699444444 48.486388888),61387
Saint-Fulgent-des-Ormes,Point(0.446944444 48.318333333),61388
Sainte-Gauburge-Sainte-Colombe,Point(0.430277777 48.714444444),61389
Saint-Georges-d'Annebecq,Point(-0.265555555 48.633055555),61390
Saint-Georges-des-Groseillers,Point(-0.573333333 48.770277777),61391
Saint-Germain-d'Aunay,Point(0.379444444 48.925555555),61392
Saint-Germain-de-Clairefeuille,Point(0.237777777 48.713611111),61393
Saint-Germain-de-la-Coudre,Point(0.604722222 48.280555555),61394
Saint-Germain-des-Grois,Point(0.830277777 48.398055555),61395
Saint-Germain-de-Martigny,Point(0.461944444 48.588888888),61396
Saint-Germain-du-Corbéis,Point(0.061944444 48.422777777),61397
Saint-Germain-le-Vieux,Point(0.314166666 48.611388888),61398
Saint-Gervais-des-Sablons,Point(0.076666666 48.902777777),61399
Saint-Gervais-du-Perron,Point(0.159722222 48.532777777),61400
Saint-Gilles-des-Marais,Point(-0.693888888 48.582777777),61401
Saint-Hilaire-de-Briouze,Point(-0.324166666 48.705833333),61402
Saint-Hilaire-le-Châtel,Point(0.531111111 48.564722222),61404
Saint-Hilaire-sur-Erre,Point(0.738333333 48.3125),61405
Saint-Hilaire-sur-Risle,Point(0.494722222 48.731944444),61406
Sainte-Honorine-la-Chardonne,Point(-0.485555555 48.823888888),61407
Sainte-Honorine-la-Guillaume,Point(-0.379166666 48.780833333),61408
Saint-Jouin-de-Blavou,Point(0.473055555 48.451944444),61411
Saint-Julien-sur-Sarthe,Point(0.357777777 48.490833333),61412
Saint-Lambert-sur-Dive,Point(0.075 48.82),61413
Saint-Langis-lès-Mortagne,Point(0.538055555 48.512777777),61414
Saint-Léger-sur-Sarthe,Point(0.340833333 48.504166666),61415
Saint-Léonard-des-Parcs,Point(0.286666666 48.642222222),61416
Saint-Mard-de-Réno,Point(0.633611111 48.509722222),61418
Sainte-Marguerite-de-Carrouges,Point(-0.154166666 48.584166666),61419
Sainte-Marie-la-Robert,Point(-0.156666666 48.623333333),61420
Saint-Mars-d'Égrenne,Point(-0.729722222 48.560277777),61421
Les Aspres,Point(0.601111111 48.690277777),61422
Saint-Martin-d'Écublei,Point(0.677777777 48.790555555),61423
Saint-Martin-des-Landes,Point(-0.137777777 48.546111111),61424
Saint-Martin-des-Pézerits,Point(0.490277777 48.633055555),61425
Saint-Martin-du-Vieux-Bellême,Point(0.543055555 48.381388888),61426
Saint-Martin-l'Aiguillon,Point(-0.175555555 48.616111111),61427
Charencey,Point(0.759166666 48.650555555),61429
Saint-Maurice-sur-Huisne,Point(0.699166666 48.441944444),61430
Saint-Michel-Tubœuf,Point(0.688888888 48.752222222),61432
Saint-Nicolas-des-Bois,Point(0.016388888 48.494166666),61433
Saint-Nicolas-de-Sommaire,Point(0.608888888 48.812777777),61435
Sainte-Opportune,Point(-0.416388888 48.742222222),61436
Saint-Ouen-de-Sécherouvre,Point(0.489444444 48.600555555),61438
Saint-Ouen-le-Brisoult,Point(-0.339722222 48.51),61439
Saint-Ouen-sur-Iton,Point(0.694444444 48.735277777),61440
Saint-Patrice-du-Désert,Point(-0.301944444 48.541944444),61442
Saint-Paul,Point(-0.6325 48.742777777),61443
Saint-Philbert-sur-Orne,Point(-0.378888888 48.84),61444
Saint-Pierre-d'Entremont,Point(-0.649166666 48.809722222),61445
Saint-Pierre-des-Loges,Point(0.471666666 48.750277777),61446
Saint-Pierre-du-Regard,Point(-0.546944444 48.843611111),61447
Saint-Pierre-la-Bruyère,Point(0.805 48.362777777),61448
Saint-Quentin-de-Blavou,Point(0.416944444 48.470277777),61450
Saint-Quentin-les-Chardonnets,Point(-0.75916 48.78452),61451
Saint-Quentin-les-Chardonnets,Point(-0.759166666 48.784444444),61451
Saint-Roch-sur-Égrenne,Point(-0.745833333 48.576388888),61452
Saint-Sauveur-de-Carrouges,Point(-0.107222222 48.585833333),61453
Sainte-Scolasse-sur-Sarthe,Point(0.392222222 48.5775),61454
Saint-Sulpice-sur-Risle,Point(0.656666666 48.780555555),61456
Saint-Symphorien-des-Bruyères,Point(0.5825 48.788333333),61457
Saires-la-Verrerie,Point(-0.496111111 48.686388888),61459
Sap-en-Auge,Point(0.338611 48.894444),61460
Le Sap-André,Point(0.380277777 48.831388888),61461
Sarceaux,Point(-0.041111111 48.718333333),61462
Les Monts d'Andaine,Point(-0.417222 48.623333),61463
Sées,Point(0.171388888 48.604722222),61464
La Selle-la-Forge,Point(-0.540833333 48.733333333),61466
Semallé,Point(0.15 48.475),61467
Sévigny,Point(-0.016666666 48.780833333),61472
Sevrai,Point(-0.138888888 48.703888888),61473
Gouffern en Auge,Point(0.069444 48.755),61474
Soligny-la-Trappe,Point(0.535555555 48.615),61475
Suré,Point(0.398055555 48.368888888),61476
Tanques,Point(-0.073055555 48.687222222),61479
Tanville,Point(0.008055555 48.568333333),61480
Tellières-le-Plessis,Point(0.391666666 48.626388888),61481
Tessé-Froulay,Point(-0.431111111 48.526944444),61482
Bagnoles de l'Orne Normandie,Point(-0.4247 48.5506),61483
Val-au-Perche,Point(0.688056 48.263889),61484
Ticheville,Point(0.264722222 48.908333333),61485
Tinchebray-Bocage,Point(-0.734166666 48.762777777),61486
Torchamp,Point(-0.697777777 48.546666666),61487
Touquettes,Point(0.423055555 48.797777777),61488
Tournai-sur-Dive,Point(0.045833333 48.811666666),61490
Tourouvre au Perche,Point(0.651389 48.590278),61491
Trémont,Point(0.273888888 48.601388888),61492
La Trinité-des-Laitiers,Point(0.3775 48.797777777),61493
Trun,Point(0.033055555 48.843333333),61494
Valframbert,Point(0.108055555 48.463888888),61497
Vaunoise,Point(0.485833333 48.356388888),61498
Les Ventes-de-Bourse,Point(0.2775 48.510277777),61499
La Ventrouze,Point(0.696388888 48.610555555),61500
Verrières,Point(0.762222222 48.391388888),61501
Vidai,Point(0.379166666 48.458888888),61502
Vieux-Pont,Point(-0.144722222 48.650555555),61503
Villedieu-lès-Bailleul,Point(0.019444444 48.813888888),61505
Villiers-sous-Mortagne,Point(0.593055555 48.538611111),61507
Vimoutiers,Point(0.197777777 48.9275),61508
Vitrai-sous-Laigle,Point(0.709722222 48.716111111),61510
Les Yveteaux,Point(-0.273333333 48.705555555),61512
Ablain-Saint-Nazaire,Point(2.7125 50.392222222),62001
Ablainzevelle,Point(2.731388888 50.152222222),62002
Acheville,Point(2.883055555 50.383333333),62003
Achicourt,Point(2.759444444 50.273333333),62004
Achiet-le-Grand,Point(2.7825 50.130555555),62005
Achiet-le-Petit,Point(2.751388888 50.123888888),62006
Acq,Point(2.656944444 50.347777777),62007
Acquin-Westbécourt,Point(2.089166666 50.7275),62008
Adinfer,Point(2.708055555 50.194166666),62009
Affringues,Point(2.073333333 50.689166666),62010
Agnez-lès-Duisans,Point(2.659166666 50.307777777),62011
Agnières,Point(2.603888888 50.353055555),62012
Agny,Point(2.759444444 50.26),62013
Aire-sur-la-Lys,Point(2.396666666 50.638611111),62014
Airon-Notre-Dame,Point(1.659166666 50.436666666),62015
Airon-Saint-Vaast,Point(1.667222222 50.431666666),62016
Aix-en-Ergny,Point(1.997222222 50.5825),62017
Aix-en-Issart,Point(1.858611111 50.476666666),62018
Aix-Noulette,Point(2.709722222 50.425833333),62019
Alembon,Point(1.886944444 50.784722222),62020
Alette,Point(1.828055555 50.518055555),62021
Alincthun,Point(1.801388888 50.731111111),62022
Allouagne,Point(2.508055555 50.530555555),62023
Alquines,Point(1.992222222 50.740555555),62024
Ambleteuse,Point(1.606388888 50.809444444),62025
Ambricourt,Point(2.1775 50.470277777),62026
Ambrines,Point(2.468611111 50.310555555),62027
Ames (Pas-de-Calais),Point(2.415555555 50.541666666),62028
Amettes,Point(2.3925 50.530833333),62029
Amplier,Point(2.399722222 50.1375),62030
Andres,Point(1.920833333 50.867222222),62031
Angres,Point(2.758611111 50.409166666),62032
Annay (Pas-de-Calais),Point(2.882222222 50.463611111),62033
Annequin (Pas-de-Calais),Point(2.725 50.507222222),62034
Annezin,Point(2.618333333 50.533611111),62035
Anvin,Point(2.255277777 50.446388888),62036
Anzin-Saint-Aubin,Point(2.744444444 50.314444444),62037
Ardres,Point(1.9775 50.854722222),62038
Arleux-en-Gohelle,Point(2.870833333 50.362777777),62039
Arques (Pas-de-Calais),Point(2.3025 50.735555555),62040
Arras,Point(2.78 50.289166666),62041
Athies (Pas-de-Calais),Point(2.836111111 50.3025),62042
Les Attaques,Point(1.933888888 50.907222222),62043
Attin,Point(1.747777777 50.486388888),62044
Aubigny-en-Artois,Point(2.590555555 50.350833333),62045
Aubin-Saint-Vaast,Point(1.973611111 50.395555555),62046
Aubrometz,Point(2.179722222 50.304444444),62047
Auchel,Point(2.473611111 50.508333333),62048
Auchy-au-Bois,Point(2.371111111 50.554444444),62049
Auchy-lès-Hesdin,Point(2.102222222 50.3975),62050
Auchy-les-Mines,Point(2.783888888 50.5125),62051
Audembert,Point(1.6925 50.860833333),62052
Audincthun,Point(2.138055555 50.585277777),62053
Audinghen,Point(1.613055555 50.851666666),62054
Audrehem,Point(1.990277777 50.781111111),62055
Audresselles,Point(1.593611111 50.823611111),62056
Audruicq,Point(2.080555555 50.879166666),62057
Aumerval,Point(2.400555555 50.506388888),62058
Autingues,Point(1.978333333 50.838055555),62059
Auxi-le-Château,Point(2.114722222 50.230555555),62060
Averdoingt,Point(2.441944444 50.344444444),62061
Avesnes,Point(1.971666666 50.55),62062
Avesnes-le-Comte,Point(2.528611111 50.276944444),62063
Avesnes-lès-Bapaume,Point(2.840555555 50.104722222),62064
Avion (Pas-de-Calais),Point(2.832777777 50.409722222),62065
Avondance,Point(2.097777777 50.476388888),62066
Avroult,Point(2.147222222 50.633333333),62067
Ayette,Point(2.733055555 50.174444444),62068
Azincourt,Point(2.128055555 50.463055555),62069
Bailleul-aux-Cornailles,Point(2.444722222 50.371111111),62070
Bailleul-lès-Pernes,Point(2.3875 50.508888888),62071
Bailleulmont,Point(2.613333333 50.215),62072
Bailleul-Sir-Berthoult,Point(2.850277777 50.338333333),62073
Bailleulval,Point(2.634444444 50.221388888),62074
Baincthun,Point(1.680277777 50.71),62075
Bainghen,Point(1.906944444 50.751666666),62076
Bajus,Point(2.48 50.421388888),62077
Balinghem,Point(1.941944444 50.861111111),62078
Bancourt,Point(2.888055555 50.100833333),62079
Bapaume,Point(2.851111111 50.103611111),62080
Baralle,Point(3.058055555 50.211666666),62081
Barastre,Point(2.9325 50.076944444),62082
Barlin,Point(2.618611111 50.455277777),62083
Barly (Pas-de-Calais),Point(2.546944444 50.249722222),62084
Basseux,Point(2.644444444 50.226388888),62085
Bavincourt,Point(2.567777777 50.225),62086
Bayenghem-lès-Éperlecques,Point(2.124166666 50.807222222),62087
Bayenghem-lès-Seninghem,Point(2.076666666 50.700277777),62088
Bazinghen,Point(1.6625 50.825277777),62089
Béalencourt,Point(2.121388888 50.434722222),62090
Beaudricourt,Point(2.408055555 50.248055555),62091
Beaufort-Blavincourt,Point(2.498333333 50.279444444),62092
Beaulencourt,Point(2.878611111 50.076111111),62093
Beaumerie-Saint-Martin,Point(1.798333333 50.455833333),62094
Beaumetz-lès-Aire,Point(2.226944444 50.541388888),62095
Beaumetz-lès-Cambrai,Point(2.984166666 50.121666666),62096
Beaumetz-lès-Loges,Point(2.656111111 50.242777777),62097
Beaurains,Point(2.788611111 50.263055555),62099
Beaurainville,Point(1.898055555 50.424722222),62100
Beauvois (Pas-de-Calais),Point(2.233888888 50.374722222),62101
Bécourt,Point(1.910277777 50.6375),62102
Béhagnies,Point(2.829722222 50.140555555),62103
Bellebrune,Point(1.774444444 50.726944444),62104
Belle-et-Houllefort,Point(1.758611111 50.743611111),62105
Bellonne,Point(3.043055555 50.3025),62106
Bénifontaine,Point(2.830277777 50.486944444),62107
Berck,Point(1.592777777 50.408333333),62108
Bergueneuse,Point(2.253333333 50.468611111),62109
Berguette,Point(2.4689 50.6074),62110
Berlencourt-le-Cauroy,Point(2.425833333 50.281388888),62111
Berles-au-Bois,Point(2.629166666 50.196944444),62112
Berles-Monchel,Point(2.538333333 50.344166666),62113
Bermicourt,Point(2.229722222 50.409166666),62114
Berneville,Point(2.671388888 50.265555555),62115
Bernieulles,Point(1.773611111 50.555),62116
Bertincourt,Point(2.980277777 50.085555555),62117
Béthonsart,Point(2.550555555 50.376111111),62118
Béthune,Point(2.639326 50.53095),62119
Beugin,Point(2.5175 50.442222222),62120
Beugnâtre,Point(2.875555555 50.129444444),62121
Beugny,Point(2.934166666 50.12),62122
Beussent,Point(1.792222222 50.546388888),62123
Beutin,Point(1.726111111 50.491111111),62124
Beuvrequen,Point(1.665833333 50.8025),62125
Beuvry,Point(2.679444444 50.519722222),62126
Bezinghem,Point(1.826111111 50.594444444),62127
Biache-Saint-Vaast,Point(2.944166666 50.311666666),62128
Biefvillers-lès-Bapaume,Point(2.823611111 50.115277777),62129
Bienvillers-au-Bois,Point(2.618333333 50.173333333),62130
Bihucourt,Point(2.799722222 50.126111111),62131
Billy-Berclau,Point(2.8675 50.518888888),62132
Billy-Montigny,Point(2.911944444 50.418055555),62133
Bimont,Point(1.903333333 50.542222222),62134
Blairville,Point(2.714166666 50.219722222),62135
Blangerval-Blangermont,Point(2.231388888 50.323333333),62137
Blangy-sur-Ternoise,Point(2.169444444 50.421666666),62138
Blendecques,Point(2.276388888 50.716944444),62139
Bléquin,Point(1.989166666 50.663333333),62140
Blessy (Pas-de-Calais),Point(2.331944444 50.615),62141
Blingel,Point(2.147777777 50.408611111),62142
Boffles,Point(2.2025 50.254444444),62143
Boiry-Becquerelle,Point(2.815277777 50.213611111),62144
Boiry-Notre-Dame,Point(2.943888888 50.273055555),62145
Boiry-Saint-Martin,Point(2.759722222 50.199444444),62146
Boiry-Sainte-Rictrude,Point(2.755 50.201666666),62147
Bois-Bernard,Point(2.911388888 50.3825),62148
Boisdinghem,Point(2.094166666 50.748611111),62149
Boisjean,Point(1.7675 50.406388888),62150
Boisleux-au-Mont,Point(2.781666666 50.21),62151
Boisleux-Saint-Marc,Point(2.798888888 50.211944444),62152
Bomy,Point(2.235 50.573888888),62153
Bonnières (Pas-de-Calais),Point(2.260277777 50.244166666),62154
Bonningues-lès-Ardres,Point(2.014444444 50.793055555),62155
Bonningues-lès-Calais,Point(1.774722222 50.890277777),62156
Boubers-lès-Hesmond,Point(1.949166666 50.475277777),62157
Boubers-sur-Canche,Point(2.236944444 50.290277777),62158
Boulogne-sur-Mer,Point(1.613888888 50.725555555),62160
Bouquehault,Point(1.903333333 50.826666666),62161
Bourecq,Point(2.435277777 50.570555555),62162
Bouret-sur-Canche,Point(2.324166666 50.268888888),62163
Bourlon,Point(3.116666666 50.177777777),62164
Bournonville,Point(1.85 50.705277777),62165
Bours (Pas-de-Calais),Point(2.41 50.453333333),62166
Boursin (Pas-de-Calais),Point(1.835 50.776388888),62167
Bourthes,Point(1.933333333 50.606388888),62168
Bouvelinghem,Point(2.032222222 50.733611111),62169
Bouvigny-Boyeffles,Point(2.672222222 50.421388888),62170
Boyaval,Point(2.304166666 50.474166666),62171
Boyelles,Point(2.815277777 50.203333333),62172
Brebières,Point(3.022777777 50.336944444),62173
Brêmes,Point(1.969722222 50.855),62174
Brévillers (Pas-de-Calais),Point(2.015833333 50.346666666),62175
Bréxent-Énocq,Point(1.729444444 50.510277777),62176
